ix,iy,clng,clat,town,anchor_count,anchor_names,n_entity_0hop,n_entity_1hop,mentions_0hop,mentions_1hop,official_0hop,official_1hop,poi_count,avg_rating,review_total,culture_0hop,culture_1hop,tourism,mismatch_0hop,mismatch_1hop,category_0hop,category_1hop,official_count,C_text,O_official,T_tourism,C_main,M_revised,diagnostic_type
19,72,112.92575,23.12425,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
19,73,112.92575,23.12875,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
19,74,112.92575,23.13325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
19,75,112.92575,23.13775,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
19,76,112.92575,23.14225,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
19,77,112.92575,23.14675,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
19,78,112.92575,23.15125,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
20,12,112.93025,22.85425,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,13,112.93025,22.85875,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,14,112.93025,22.86325,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,15,112.93025,22.86775,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,16,112.93025,22.87225,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,17,112.93025,22.87675,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,18,112.93025,22.88125,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,19,112.93025,22.88575,西樵镇,0,,0,0,0,0,0,0,1,4.0,1,0.0,0.0,25.74,25.74,25.74,一般地带,一般地带,1,0.0,16.104477175644444,25.74,6.441790870257778,19.29820912974222,三维均弱或一般
20,20,112.93025,22.89025,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
20,21,112.93025,22.89475,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,22,112.93025,22.89925,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,23,112.93025,22.90375,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,24,112.93025,22.90825,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
20,25,112.93025,22.91275,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,26,112.93025,22.91725,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,27,112.93025,22.92175,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,28,112.93025,22.92625,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,29,112.93025,22.93075,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,30,112.93025,22.93525,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
20,31,112.93025,22.93975,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
20,32,112.93025,22.94425,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
20,33,112.93025,22.94875,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
20,34,112.93025,22.95325,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,35,112.93025,22.95775,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,36,112.93025,22.96225,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
20,37,112.93025,22.96675,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,3,0.0,32.20895435128889,0.0,12.883581740515556,-12.883581740515556,三维均弱或一般
20,38,112.93025,22.97125,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,39,112.93025,22.97575,西樵镇,0,,0,0,0,0,0,0,2,4.0,1,0.0,0.0,28.76,28.76,28.76,一般地带,一般地带,1,0.0,16.104477175644444,28.76,6.441790870257778,22.318209129742222,三维均弱或一般
20,40,112.93025,22.98025,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,41,112.93025,22.98475,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,42,112.93025,22.98925,西樵镇,0,,0,0,0,0,0,0,3,3.5,2,0.0,0.0,31.58,31.58,31.58,一般地带,一般地带,2,0.0,25.5249924171162,31.58,10.20999696684648,21.370003033153516,三维均弱或一般
20,43,112.93025,22.99375,丹灶镇,0,,0,0,0,0,0,0,1,2.8,2,0.0,0.0,23.61,23.61,23.61,双低空白,双低空白,1,0.0,16.104477175644444,23.61,6.441790870257778,17.168209129742223,三维均弱或一般
20,44,112.93025,22.99825,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,45,112.93025,23.00275,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,46,112.93025,23.00725,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,47,112.93025,23.01175,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
20,48,112.93025,23.01625,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,49,112.93025,23.02075,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,50,112.93025,23.02525,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,51,112.93025,23.02975,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,52,112.93025,23.03425,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,53,112.93025,23.03875,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,54,112.93025,23.04325,丹灶镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白,0,0.0,0.0,8.18,0.0,8.18,三维均弱或一般
20,55,112.93025,23.04775,丹灶镇,0,,0,0,0,0,0,0,14,0.0,0,0.0,0.0,20.18,20.18,20.18,双低空白,双低空白,1,0.0,16.104477175644444,20.18,6.441790870257778,13.738209129742222,三维均弱或一般
20,56,112.93025,23.05225,丹灶镇,0,,0,0,0,0,0,0,12,0.0,10,0.0,0.0,34.93,34.93,34.93,一般地带,一般地带,1,0.0,16.104477175644444,34.93,6.441790870257778,28.488209129742224,三维均弱或一般
20,57,112.93025,23.05675,丹灶镇,1,沙水翰林步头,0,0,0,0,0,0,16,0.0,0,0.0,0.0,21.11,21.11,21.11,双低空白,双低空白,1,0.0,16.104477175644444,21.11,6.441790870257778,14.668209129742221,三维均弱或一般
20,58,112.93025,23.06125,丹灶镇,0,,0,0,0,0,0,0,1,3.5,1,0.0,0.0,23.74,23.74,23.74,双低空白,双低空白,1,0.0,16.104477175644444,23.74,6.441790870257778,17.29820912974222,三维均弱或一般
20,59,112.93025,23.06575,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,60,112.93025,23.07025,丹灶镇,0,,0,0,0,0,0,0,1,3.9,1,0.0,0.0,25.34,25.34,25.34,一般地带,一般地带,0,0.0,0.0,25.34,0.0,25.34,三维均弱或一般
20,61,112.93025,23.07475,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,62,112.93025,23.07925,丹灶镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
20,63,112.93025,23.08375,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,64,112.93025,23.08825,丹灶镇,1,恒德徐公祠,1,1,2,2,1,1,1,3.9,1,19.35,11.74,25.34,5.98,13.6,一般地带,一般地带,1,11.74,16.104477175644444,25.34,13.485790870257777,11.854209129742223,三维均弱或一般
20,65,112.93025,23.09275,丹灶镇,0,,1,1,2,2,1,1,2,4.2,1,19.35,11.74,29.56,10.2,17.82,一般地带,一般地带,1,11.74,16.104477175644444,29.56,13.485790870257777,16.074209129742222,三维均弱或一般
20,66,112.93025,23.09725,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,67,112.93025,23.10175,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,68,112.93025,23.10625,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,69,112.93025,23.11075,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,70,112.93025,23.11525,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,71,112.93025,23.11975,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,72,112.93025,23.12425,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,73,112.93025,23.12875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,74,112.93025,23.13325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,75,112.93025,23.13775,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,76,112.93025,23.14225,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,77,112.93025,23.14675,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,78,112.93025,23.15125,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
20,79,112.93025,23.15575,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
20,82,112.93025,23.16925,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,11,112.93475,22.84975,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,12,112.93475,22.85425,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,13,112.93475,22.85875,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,14,112.93475,22.86325,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,15,112.93475,22.86775,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,16,112.93475,22.87225,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,17,112.93475,22.87675,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,18,112.93475,22.88125,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,19,112.93475,22.88575,西樵镇,1,香云纱（坯纱）织造技艺,2,25,21,1486,2,17,0,0.0,0,42.67,66.77,0.0,-42.67,-66.77,一般地带,沉睡潜力,1,66.77,16.104477175644444,0.0,46.503790870257774,-46.503790870257774,典籍强-官方与旅游弱
21,20,112.93475,22.89025,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,21,112.93475,22.89475,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,22,112.93475,22.89925,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,23,112.93475,22.90375,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,24,112.93475,22.90825,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,25,112.93475,22.91275,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,26,112.93475,22.91725,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,27,112.93475,22.92175,西樵镇,0,,0,0,0,0,0,0,1,4.4,1,0.0,0.0,27.34,27.34,27.34,一般地带,一般地带,1,0.0,16.104477175644444,27.34,6.441790870257778,20.89820912974222,三维均弱或一般
21,28,112.93475,22.92625,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,29,112.93475,22.93075,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,30,112.93475,22.93525,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
21,31,112.93475,22.93975,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,32,0.0,81.23732996016327,0.0,32.49493198406531,-32.49493198406531,官方强-叙事与旅游弱
21,32,112.93475,22.94425,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,32,0.0,81.23732996016327,0.0,32.49493198406531,-32.49493198406531,官方强-叙事与旅游弱
21,33,112.93475,22.94875,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
21,34,112.93475,22.95325,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,35,112.93475,22.95775,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,36,112.93475,22.96225,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,37,112.93475,22.96675,西樵镇,1,大头佛,1,11,19,459,1,10,0,0.0,0,36.21,55.86,0.0,-36.21,-55.86,一般地带,沉睡潜力,1,55.86,16.104477175644444,0.0,39.957790870257774,-39.957790870257774,典籍强-官方与旅游弱
21,38,112.93475,22.97125,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,39,112.93475,22.97575,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,40,112.93475,22.98025,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,41,112.93475,22.98475,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,42,112.93475,22.98925,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,43,112.93475,22.99375,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
21,44,112.93475,22.99825,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,45,112.93475,23.00275,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,46,112.93475,23.00725,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,47,112.93475,23.01175,西樵镇,0,,0,0,0,0,0,0,1,4.1,1,0.0,0.0,26.14,26.14,26.14,一般地带,一般地带,1,0.0,16.104477175644444,26.14,6.441790870257778,19.698209129742224,三维均弱或一般
21,48,112.93475,23.01625,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
21,49,112.93475,23.02075,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,50,112.93475,23.02525,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,51,112.93475,23.02975,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,52,112.93475,23.03425,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,53,112.93475,23.03875,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,54,112.93475,23.04325,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,55,112.93475,23.04775,丹灶镇,0,,0,0,0,0,0,0,7,3.77,3,0.0,0.0,39.72,39.72,39.72,一般地带,一般地带,0,0.0,0.0,39.72,0.0,39.72,三维均弱或一般
21,56,112.93475,23.05225,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
21,57,112.93475,23.05675,丹灶镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
